xBePrplM4OA_6_18.avi,A woman is walking under horse and it poops on her head
IBgsLmDcL78_80_84.avi,A man is cutting butter
WqQonRVs7WA_0_10.avi,A slow loris is hanging down a chair and eating something
F2Ny7rq9RKs_139_148.avi,A person is adding spices in the bowl
D1tTBncIsm8_841_848.avi,A person is burning cameras
Z19zFlPah-o_6_11.avi,Clouds are moving across the sky behind an <UNK> building
drsPD5fI1IA_170_180.avi,A man is talking
6t0BpjwYKco_71_76.avi,A woman is peeling an apple
Hu9Sq1RvuoA_19_62.avi,A man is performing yoga
hcCLIzzB1jQ_1_7.avi,A man is doing one armed push ups
UXs3eq68ZjE_246_250.avi,A person is pouring water into a pan
Ce7equ9zCxk_4_19.avi,A bird is dialing a phone
IWhrWLOAin0_1_4.avi,A dog is eating food out of the refrigerator
HVR7KpItLfA_62_70.avi,A man is erasing the chalkboard
r2oI9Y-3wAo_21_28.avi,The panda bears played together on the step in the snow
E61HNXjgyqA_22_32.avi,A woman is singing
_o1UXSxTjfo_68_80.avi,A man is selling items
m1NR0uNNs5Y_192_198.avi,A woman is chopping garlic
kJY5BRCNAs4_3_6.avi,A baby is hanging up a phone
QqYWLR47eLI_10_18.avi,A slow loris is eating a piece of food
W8l_ezoU8Lc_76_86.avi,A man is playing a flute
s80J2dAUUyI_33_43.avi,A man is writing on a white board
-mAoVOhKy0c_4_9.avi,A train goes across an overhead bridge
IhwPQL9dFYc_24_30.avi,A woman is wrapping a block of tofu in paper
nhm_APPwhWk_6_12.avi,A man is crashing his bike when trying to perform a stunt
jcIrD7rNvTM_10_21.avi,A three legged dog is walking in grass
cJOZp2ZftCw_1_12.avi,A bird is dancing
0lh_UWF9ZP4_71_77.avi,A woman is cracking eggs
zv2RIbUsnSw_159_162.avi,Two kids are sliding down a slope that is covered with a sheet of wet plastic
yd8jh9QYfEs_4_10.avi,Women are leaving the backseat of a cab
PqSZ89FqpiY_65_75.avi,A woman is cooking broccoli
Kxa0mnDj0bs_15_20.avi,A cat is attacking the head of a toddler
cLNrpO6wBk4_37_47.avi,A man is playing the guitar
nV3Wv8iHp4U_0_38.avi,A puppy is playing on a sofa
kNHivduxQWg_0_14.avi,Two guinea pigs are eating <UNK>
ACK7SekJWts_140_150.avi,A man is putting a silencer onto a gun
_QJbjKkfdcs_52_57.avi,A man is playing violin
2jXxtQRy47A_30_38.avi,A bear is chasing a wolf
QTAqjSbMkXU_65_75.avi,A woman is preparing salmon to cook
PeUHy0A1GF0_28_32.avi,A woman is adding water to flour
0lh_UWF9ZP4_183_190.avi,A woman is slicing a tuna steak into strips
229NvV0SRHw_0_5.avi,A young girl is drinking from a cup
Sq7Vt6KC9Yg_17_35.avi,A person is placing ingredients into a blender
a28s_wyqkyc_68_77.avi,A man is running
CTIKmoEigCI_3_30.avi,A cat is tapping a dog
FHwC2THZJfA_0_10.avi,A loris is swinging
s8utHZYTNTs_35_42.avi,A person is cutting a piece of paper
nMBSDpB3WB8_5_14.avi,A woman is singing into a microphone
vub04F8CWng_32_41.avi,Two zebras <UNK> each other
7EOqi_6rnkg_36_44.avi,A man in a gorilla suit is playing the drums
AzMrltkXGJk_0_10.avi,A small boy is looking out side
gtixLEvO2Us_0_6.avi,A woman is dancing
hoinj6vyQ2g_8_16.avi,A man is playing a guitar
O9yLRzpPp44_167_190.avi,A woman is applying lipstick
Z3m9V8qPXhQ_13_24.avi,A man is playing the drums
uO7Eysrs8_k_80_90.avi,A man is riding a motorcycle
dMH0bHeiRNg_3_14.avi,A man is dancing on a stage
MW21lp833Vo_143_149.avi,A man is making a noose
jD4o_Lmy6bU_117_137.avi,A woman is rolling bread dough into balls
EA-J-Y6QjUo_40_61.avi,A cat opens a drawer and climbs in
5JSbxHECb-I_97_110.avi,A person is mixing cookie ingredients in a bowl
9BScZRpF7SI_31_36.avi,A man is jumping over a table
z0Si1XxMibg_0_30.avi,A baby is playing with a dog
yOnRm3TP6hM_0_12.avi,A puppy is walking backwards
dJCtOz32dnw_40_60.avi,A man is pulling eggs from his pants
Je3V7U5Ctj4_768_773.avi,A man is turning chicken wings on a pan
bDoCQEwghZU_201_211.avi,A man is talking on a cell phone while sitting in a chair
WTf5EgVY5uU_15_19.avi,A woman is cutting meat
dtwXtwJByYk_5_14.avi,A woman is writing
sFExO_PW22s_10_18.avi,A fish is swimming
puineN1UMto_25_29.avi,A squirrel is dancing
ulPvRmNfXK4_96_100.avi,A man is jumping over and against objects in the rain while holding an umbrella
kWLNZzuo3do_48_53.avi,A woman is peeling a lemon
Li3umATsU0E_1_5.avi,A cat is meowing
UXs3eq68ZjE_49_54.avi,A man is pouring tomato sauce into a pot
rw9h_574HxE_70_74.avi,A man and a woman are riding on a bicycle
F44bLc6t7-I_1_8.avi,A man is serving food to children
bxjFqtfJlMs_18_27.avi,A person is mixing spices and salt in a ceramic bowl
D1tTBncIsm8_248_254.avi,A man is drinking something out of a plastic cup and then he throws the contents of the cup on a camera that is sitting nearby
kWLNZzuo3do_262_270.avi,A woman is boiling noodles in a pot
_WRC7HXBJpU_386_391.avi,A man is pouring rice a roni into a pan
ZN2_czSBSD0_240_250.avi,A man is running towards a tornado in an open field
Z3rj9LbCOaM_0_12.avi,Otters are playing in water
Q-soOsOLIGQ_0_22.avi,A man is instructing a boy how to bat in cricket
0hyZ__3YhZc_279_283.avi,Someone is pouring oil into a pan
b_BuSVZwq6M_1_9.avi,A man makes a catch in cricket
FWzsXeXCwuc_106_110.avi,A monkey is climbing on a statue
9LOJmQQktHA_10_18.avi,A man is lighting a matchbook on fire
inLBPVG8oEU_18_24.avi,A man is dancing
NV6pq1W-I4g_7_16.avi,A woman is smoking a cigarette
wzfkC2TjdeQ_0_31.avi,A baby is kissing himself in the mirror
VZ6H73nH7xs_27_33.avi,A cartoon man is swinging on a trapeze
-joBOHlg5J0_72_80.avi,A woman is applying makeup to her face
D1tTBncIsm8_681_688.avi,A man is hammering a nail with a camera
x_8RiVI6rH8_41_54.avi,A man is <UNK> voice to a skull
fX5G_JwPlLo_640_660.avi,A man is cutting off the <UNK> fastened to a carton box using a knife
_O9kWD8nuRU_70_76.avi,A woman is peeling a potato
NjblUomxFQo_100_108.avi,Two women are cooking
nBJV56WUDng_38_47.avi,A man is peeling a banana
2I20ZTFHheg_96_104.avi,A person is cutting cloth with shears
u4kMN1jamdM_10_20.avi,A woman is riding a horse
unhiT2D6WvE_0_20.avi,A cat is playing inside a cardboard box
ObBss94n3gI_35_46.avi,A person slices an onion
rw9h_574HxE_127_133.avi,A man and a woman walk through the woods
EBWPZIjtnTM_1_6.avi,A woman is talking on the phone
ficwZQYmRLE_5_20.avi,A dog is sniffing a duck
0hyZ__3YhZc_352_356.avi,Someone is pouring tomato paste into a pot
jPBxl9gFqNY_110_117.avi,A man is pouring oil on a pan
Oq3FV_zdyy0_843_855.avi,A girl is using sign language
8PQiaurIiDM_143_151.avi,A man is cutting a boot in half with a sword
05gNigkqfNU_11_23.avi,A person is peeling a potato
t4vP-cXXWkY_14_20.avi,A jerboa is hopping across rocks
EKL6elkbFy0_16_30.avi,A machine sharpens a pencil
gnEE6oWoz7U_124_132.avi,A man is shooting a gun
-_hbPLsZvvo_49_55.avi,A woman is slicing a carrot
AjZ-R3LFMzo_18_23.avi,A man is performing stunts while riding his bike on the road
aeA-HN7BMdo_52_58.avi,A woman is slicing a tomato
2YhDTpzxd3c_149_154.avi,A woman is feeding a man
Zqmx-nXhLAg_0_10.avi,A man is playing with a monkey
Ffv7fhL1EDY_177_184.avi,A man is kicking a soccer ball down the field
a-cek0mvXxE_15_25.avi,A man is cleaning a floor
nq4hG6qgyPs_370_377.avi,A man is frying some onions
DLcuZ-HnHZc_0_10.avi,A wallaby is licking a person is arm
auFXfsCzAvQ_1_15.avi,A dog is walking on the <UNK> of the <UNK>
MICawzo1MqI_3_13.avi,A man makes a call on a cell phone
HZqscSWtHmo_24_34.avi,A man is singing
vloe_60s_dk_0_9.avi,A man is firing a gun
1dA1RQgPN3c_72_82.avi,A young man is drawing a face on a sheet
yyxtyCaEVqk_250_264.avi,A man is cutting carrots
lfGlDg47How_93_98.avi,A man is putting butter into a bowl
Xxcv5jvRmcg_39_46.avi,A woman picks a lobster from a box of lobsters
98shpdib9sg_55_62.avi,A young man is dancing
VU4qLrk5axA_40_58.avi,Men are practicing soccer
16iNk1hLJt4_37_40.avi,The racers lined up at the starting line
e-sf-hyrkTs_20_35.avi,A woman is playing the flute
wgrrQwLdME8_0_10.avi,A little kid plays the guitar
eTnlw7v8ea0_36_50.avi,A person is frying a food
25NmudB2fqg_0_7.avi,Two men are boxing
4PayIIIOeIs_230_238.avi,A man is shooting at targets
9IrWyZ0KZuk_160_166.avi,A man is playing an electric guitar
0hyZ__3YhZc_418_424.avi,A person is adding seasoning to a pot
CHFXTeQWXjo_206_212.avi,A man is fighting a group of men
kWLNZzuo3do_206_213.avi,A woman is adding flour to water
Y4BeJ-64294_20_30.avi,A man is shooting a gun
rwHT2SuNOi8_240_255.avi,A person is seasoning meat on a tray
s0hwEUC5emA_127_132.avi,A man and woman shake hands with each other
NjCqtzZ3OtU_62_67.avi,A woman is filling water into a steel saucepan from the tap of the kitchen sink
77iDIp40m9E_3_9.avi,The little dog peed on the bigger dog
b97TK8XVLHE_40_50.avi,A man is reading an email message
VfqlfprZsaQ_75_85.avi,Three women are dancing on stage
n2NLoLNecgI_168_178.avi,A woman is playing the violin
WV9K6MbLjHA_106_116.avi,A woman is riding a horse across a field
ACOmKiJDkA4_161_170.avi,A woman is making a rice ball
KPPCwmU5OHQ_227_238.avi,A man is pouring chicken broth into a pot
xSmfK498DjI_1_20.avi,A woman is performing tricks with a butterfly knife
WqwcWk1In_g_46_54.avi,A cow is eating grass
gqxpGOHUH9k_113_119.avi,A large group of people dance in a street
UbmZAe5u5FI_26_33.avi,A woman is adding salt to vegetables
tzd3AYTZq0U_0_6.avi,A small dog laying on the bed
MWvCcwTw7Ac_154_181.avi,A dog opens a can of food
KPPCwmU5OHQ_424_430.avi,A person with a knife is slicing meat
zTn-nNj5Bng_61_77.avi,A woman is riding a horse
xy9LLUUZ6ic_50_60.avi,A man is typing
8MVo7fje_oE_153_158.avi,A man is pouring pasta onto a plate
FTh5zPk34bQ_16_30.avi,A man is getting <UNK> in his head
mbesJaS6vwg_187_195.avi,Eggs are frying in a pan
UbmZAe5u5FI_111_115.avi,A person flips a fish on a grill
qvg9eM4Hmzk_1_9.avi,A man is lifting a truck
vulNlhUI6m0_7_27.avi,A man is wiping off another mans jacket
urXDqw3S34I_12_17.avi,A car is driving over a hill
OVEe1DMsOq0_43_52.avi,Ferrets are playing near their cage
9Q0JfdP36kI_19_27.avi,A person is cutting a piece of meat
J4otiwOjQy8_98_112.avi,A man is slicing an eggplant
7d1d2WlEnKs_0_12.avi,A kitten is sliding into an empty container
mF6ijhSrbBQ_32_40.avi,An otter is sliding on ice
nZSFn51l3hc_480_485.avi,A person is cutting ribs
0hyZ__3YhZc_485_490.avi,Someone is stirring a pot of chili with a spoon
uxEhH6MPH28_69_85.avi,A person is seasoning chicken pieces in a bowl
ri5AyXzxb4o_201_215.avi,A man is shooting a gun at targets
ysTmUTQ5wZE_17_45.avi,A panda bear climbs up a step
qeKX-N1nKiM_133_142.avi,A woman is frying something
kWLNZzuo3do_251_260.avi,A woman is frying shrimps
4lXdVS697DQ_10_25.avi,Two men are sailing a boat
Kf8oZGHDTt4_4_13.avi,Two men are running on the beach
lvFYUmDSOvU_34_38.avi,A horse is standing
crfrKqFp0Zg_15_25.avi,A man is playing the flute
6t0BpjwYKco_261_284.avi,A woman is frying pork meat
0SMOK2ql7Pg_5_12.avi,A cat is scratching a white board
88DOMJ11q2M_34_43.avi,A cartoon woman is taking a shower behind a screen
4_WZN7uW0NY_140_145.avi,Two people are sweeping mud from their house
uO7Eysrs8_k_106_114.avi,A man is riding a motorcycle and then falls into a puddle
bmOy6p87TWI_26_35.avi,Two men are talking
aeA-HN7BMdo_16_33.avi,A woman is slicing an onion
BR4yQFZK9YM_101_110.avi,Women are on treadmills
KeSQ5Rv7eH8_73_79.avi,A monkey is <UNK> a bottle of wine to a table in a restaurant
nCtZFOYAlvQ_44_49.avi,A person snowboards down a snowy slope
wFPmKChNrhU_3_11.avi,A man is riding a horse
y8SDRc4IOjs_94_99.avi,A person dices meat with a <UNK> knife
d_BWuttLRFM_42_52.avi,A boy plays a flute
veE0E79dEEc_18_45.avi,A man is cutting a potato
M_TP6UTrh30_343_358.avi,A band plays on stage outside
NVGGgncVq-4_111_117.avi,A girl is running as the earth opens up under her feet
o_mWZWcm2r4_10_15.avi,A boy is climbing a wall
2YhDTpzxd3c_240_245.avi,A man is breaking a concrete slab on a mans belly with a hammer
77iDIp40m9E_159_181.avi,A monkey is performing martial arts
6ZhKOK08tgM_225_233.avi,A man is crying
4wT7zM8XgXQ_5_11.avi,A car drives up onto the sidewalk
f9_bP219ehQ_63_70.avi,A man is speaking
0hyZ__3YhZc_380_384.avi,Someone is pouring water into a pot
me1D1WZ0yNM_120_124.avi,A person drills a hole through a piece of wood
ItFqogTmAvQ_281_286.avi,A man and a woman are talking to each other on the telephone
kRNHJSc4AXE_220_228.avi,A woman is dancing in the rain
JXSkYkiKO0I_42_46.avi,A man is doing push ups
z_qf7tOnHVg_81_89.avi,A man is eating a banana
m1c04pCYGxA_57_64.avi,A woman is climbing a rock wall
kquB3rIgfGk_525_532.avi,A man is slicing a cucumber
giLxPCgLLqg_9_19.avi,A man is catching a ball
IhwPQL9dFYc_130_136.avi,A woman is slicing tofu
L6dEUQ6WiHY_171_186.avi,A man is drinking <UNK> which contains a fish
5U3xz9Ovmhk_9_15.avi,A man is mixing flour and water
jcRCn7MeSbo_71_82.avi,A boy is talking to a giant dog
9gbUM9oHBNI_557_563.avi,A man is drinking water out of a glass
gtIz1u8g1F0_3_13.avi,A elephant is <UNK> with its trunk and <UNK> <UNK>
8yuPGwxwdPs_1_10.avi,A man is showing off a christmas card with iphone
IpHJffM3G1c_439_446.avi,A man is spreading butter on a bread
_JVxurtGIhI_32_42.avi,A woman is singing
VahnQw2gTQY_315_320.avi,A person with a knife is slicing an onion
e4QGnppJ-ys_6_14.avi,A man is riding a skateboard on a half pipe
UqBafx3iRKw_22_29.avi,A tiger cub is playing with a ball
u9E9HpuJQ7U_29_43.avi,A man is stacking onion rings on a grill
IiTzJQE67FA_36_46.avi,A man is talking to some creatures
aK8liAv-28s_72_82.avi,People are holding a dragon puppet
DBvSfds3FH4_76_80.avi,A woman is kneading dough
qqYysi3qotc_148_195.avi,A woman is braiding her hair
z2kUc8wp9l8_40_46.avi,A person is kicking a soccer ball back and forth between his feet
1rECrfrdNTo_200_207.avi,A woman is adding an egg to a pan
kWLNZzuo3do_17_23.avi,A woman is cutting a leek into slices
kWLNZzuo3do_152_164.avi,A woman is preparing some fish
UoPU8F9mus8_258_262.avi,A woman is exercising
B4foOe9kUgY_0_8.avi,A panda is dancing
_O9kWD8nuRU_77_81.avi,A woman is cutting a potato
LF51fban_x4_300_325.avi,A man is making a bed
N6SglZopfmk_97_111.avi,A man is putting on shaving cream
-dm-ds5rRaM_44_52.avi,The racers sprinted across the finish line
6t0BpjwYKco_254_258.avi,A woman is coating a piece of pork with breadcrumbs
ywMLb2VfHbI_13_20.avi,A hedgehog is running on a wheel in its cage
-FugkxLmGO4_5_16.avi,A dog and a puppy on in a <UNK> cage
8yS2wqwActs_2_14.avi,A dog is running around the yard
5XxshEdcfAM_96_107.avi,A man is dancing on the ceiling
6t0BpjwYKco_200_205.avi,A woman is cracking an egg
hxZ-5wELSJM_0_12.avi,Two men are playing table tennis
-wa0umYJVGg_271_276.avi,A woman is cutting meat
l57mQZvDaL4_10_30.avi,A cat is licking a dog is face
ItFqogTmAvQ_389_395.avi,A man and woman are running together
Ms3QdGIzltU_1_16.avi,A hamster is eating sunflower seeds
k8l4ETsylVY_9_18.avi,A dog jumps into and paddles across a pool
q8t7iSGAKik_11_31.avi,A man is kicking a soccer ball
lsanQj2yacs_80_85.avi,A girl jumps on a car
NMlKMfiHSho_1_15.avi,A cat is licking and rubbing a bottle
OKBLPpAPp9c_2_17.avi,A person is drawing a spiral on a red piece of paper
BVilbVCo9sU_1_11.avi,A cat is watching a bug on the floor
WTf5EgVY5uU_18_23.avi,A woman is slicing meat with a knife
02Z-kuB3IaM_2_13.avi,A wild boar is running
0hyZ__3YhZc_302_307.avi,A person is stirring vegetables in a pot
xXlWsBhFvis_6_10.avi,The lady exercised in the living room
TsagxA4DKuc_28_41.avi,A man is sweeping the floor
IhwPQL9dFYc_153_170.avi,A person is putting meat in a skillet to cook
bxDlC7YV5is_0_12.avi,A boy is playing the piano
pUPKsHTDZTo_70_85.avi,Two people are standing on a thin construction platform
SrDE9-cDz48_4_12.avi,A red panda is licking its <UNK>
Gw0FU733zzg_58_66.avi,A monkey pulls a dog is tail
BefkDBj5gSw_104_109.avi,A man is walking down a stone path
nq4hG6qgyPs_184_195.avi,A man is slicing a loaf of bread
XtQdAPV2UZs_4_11.avi,A man is lifting up a car
1dfR0A_BXjw_590_600.avi,A man is eating bread
lfGlDg47How_110_115.avi,A man is pouring chili into a bowl
elQqQfux7Po_12_22.avi,A dog is eating watermelon
gHyXstpe_N8_140_150.avi,A man is taking some pepperoni off of a pizza slice
s7znbqra118_91_97.avi,A group of people dressed in white <UNK> or jackets are marching down the street
onW5hJXnI5s_10_16.avi,A person on a horse is jumping hurdles
hkkmKk9LcQk_36_43.avi,A man is eating a banana
MY-rGamtAJc_6_22.avi,A white cat is looking out a window
QklHhN8pQBE_0_10.avi,A man is singing
Tied-t1fFsk_15_20.avi,A man is shooting at a distant target
30PpKtVT8Z4_35_50.avi,A man is playing the guitar
IhwPQL9dFYc_137_143.avi,A woman is cutting tofu
ACOmKiJDkA4_130_144.avi,A woman is frying some salmon
MF88IYF2MHY_25_59.avi,A cat is hissing and <UNK> at someone is feet
6GJ1DNOGDAM_223_233.avi,A woman is straightening her hair
YRSOc193Pxc_68_73.avi,A boy is cutting paper
W8l_ezoU8Lc_156_162.avi,A man is playing the guitar
PHDmVhShE80_78_82.avi,A woman is cracking an egg
VahnQw2gTQY_288_293.avi,A person with a knife is slicing a pepper
tIMDKdMnNYM_266_273.avi,A woman is applying makeup to her face
dfOuTx66bJU_11_14.avi,A man is playing flute
80D0ylOqPJ8_0_5.avi,A dog is walking on his front legs
edqyq4Q-7uU_103_109.avi,A man is dancing
hW8TKz2Aea4_5_12.avi,A person holds a hedgehog in their hand
9Q0JfdP36kI_56_64.avi,A woman is peeling a garlic
W_iR4YVCxUY_8_15.avi,A dog is playing with a toy
6njscWrdnM0_8_18.avi,A man is kicking a dummy
1sffYOXq4Iw_23_49.avi,A person is slicing potatoes into fries
e40bBP0_AbE_64_67.avi,A man is surfing
O_Pst-uryQI_1_14.avi,A woman is dying in a mans arms
CquJjlNuotg_147_155.avi,A man is cutting a paper plate
kk3TIio1-Uw_5_14.avi,A man is playing the violin
tqxRDVKtkSY_30_45.avi,A man is kissing a woman on stage
jdAbpLooDgM_10_15.avi,A man is <UNK> with a shopping cart
8MVo7fje_oE_166_171.avi,A man is pouring sauce onto some spaghetti
m1NR0uNNs5Y_224_230.avi,A person with a knife is slicing a pepper
Ms3QdGIzltU_10_20.avi,A hamster is eating sunflower seeds
JIoiUNOXGaI_98_104.avi,A woman is opening a closet
aRo8x3xXeEA_3_8.avi,A man is snowboarding
qypmR4O1Gwk_0_10.avi,A gazelle is attacking a baboon as the latter is holding a <UNK>
98Alrg4pFXs_148_153.avi,Two men are fighting
9HDUADeA2xg_3_31.avi,A puppy is playing with a ball
fr9H1WLcF1A_326_336.avi,Some boys are playing war
kKGehSw5ht8_39_45.avi,A man is <UNK> out his hand
2HpZvL-_fiY_40_44.avi,Two women are dancing
q-a6NEotUX8_5_10.avi,A soccer player scores a goal
fqly5kyO2MI_10_20.avi,A jackal is running through a field
AKVBK-0veE8_5_12.avi,A car is backing up
klFyrnrUSck_87_100.avi,A woman is frying something
ZnLgsasu82g_71_81.avi,A kid is riding his bike on top of a fence
c2a0GcoJAjw_52_73.avi,A man is <UNK> a statue
LwicaralvS0_90_104.avi,A man is pouring sugar into his coffee
3mbBbFH9fAg_21_29.avi,People are smiling
kZfBt5me3Pg_2_7.avi,A man and woman are riding a motorcycle
J3_hkgu6MGc_43_52.avi,A car is driving down the street
HPFLN5azwtA_56_63.avi,A badger is digging a hole
IhwPQL9dFYc_143_147.avi,A woman is pouring oil into a frying pan
HN-ccxID8IM_3_10.avi,A lemur is sitting on the ground
fjDvKHkmxs0_119_126.avi,A man is driving a car
hJFBXHtxKIc_118_123.avi,A person pours oil into a pot
4D1o4FC8YbA_29_39.avi,A woman is dancing in the rain
0lh_UWF9ZP4_38_46.avi,A woman is adding several ingredients to a bowl
7M-jsjLB20Y_11_30.avi,A woman is playing with a cat
LyYJiKxHZz0_0_10.avi,Two women are running
eZLxohGP4IE_147_158.avi,A man is cutting something with knife
0hyZ__3YhZc_341_348.avi,A person is adding ingredients to a pot of vegetables on a stove
VahnQw2gTQY_274_280.avi,A man is slicing bread
Rm-RnxN4oHA_215_225.avi,A man is firing a hand gun
3chNlP5TeO8_0_10.avi,A jet is flying out of the ocean
e996zZ0uV_A_152_163.avi,The man is pouring blending drinks into cups
c2MwqFYVE7A_40_45.avi,A target is being shot at
0hyZ__3YhZc_388_394.avi,A man is adding beans to a cooking bowl
m1NR0uNNs5Y_160_166.avi,A woman is peeling garlic
tZmDWltBziM_70_80.avi,A man is falling over on to the sidewalk
nc8hwLaOyZU_1_19.avi,A monkey is riding a bike
uVPnDJKt1M0_0_6.avi,A car is running on the ground
0lh_UWF9ZP4_165_170.avi,Someone is putting shrimp into boiling water
BGG0uYWZBdw_6_12.avi,A man is doing stunts on a bicycle
yId1rg5-ac0_40_50.avi,Two women are wrestling
aeA-HN7BMdo_34_41.avi,A woman is cutting broccoli
8MVo7fje_oE_85_90.avi,A man is pouring water from a jar into a plastic container
iyAoiWeD53k_120_127.avi,Two women are cooking
qvSxiVV7jhw_0_15.avi,A dog is <UNK> a ball in a pool
2YhDTpzxd3c_166_170.avi,A man is climbing a rope
1mIyMRPV8kg_9_17.avi,A man and a dog are playing basketball
-AwoiGR6c8M_10_14.avi,A boy is playing the piano
wsj_dzz33Ko_31_41.avi,A person is cutting parsley off the stems
Je3V7U5Ctj4_634_639.avi,A man is folding over a tortilla in a pan
